Time,open,high,low,close,volume
2015-04-27 00:00,1.08674,1.12903,1.08197,1.11981,1150739.42380366
2015-05-04 00:00,1.11985,1.13919,1.10665,1.12017,1139410.75397444
2015-05-11 00:00,1.12016,1.14672,1.11312,1.14497,1181831.98319367
2015-05-18 00:00,1.14504,1.14513,1.10024,1.10147,1150536.42347294
2015-05-25 00:00,1.10069,1.10101,1.08194,1.09919,1030002.81466347
2015-06-01 00:00,1.09815,1.138,1.08874,1.11159,1272697.16368065
2015-06-08 00:00,1.10996,1.13867,1.10845,1.12674,1155355.57312763
2015-06-15 00:00,1.12144,1.14366,1.11895,1.13557,1010683.16526385
2015-06-22 00:00,1.13775,1.14104,1.11304,1.11746,950114.995520525
2015-06-29 00:00,1.10073,1.12786,1.0955,1.11155,963912.895995572
2015-07-06 00:00,1.09972,1.12164,1.09164,1.11584,1067554.95481066
2015-07-13 00:00,1.10974,1.11972,1.08288,1.08309,995698.795293756
2015-07-20 00:00,1.08339,1.10185,1.0809,1.09816,875880.373506545
2015-07-27 00:00,1.09856,1.11295,1.08936,1.09861,907016.636212915
2015-08-03 00:00,1.09751,1.09961,1.08483,1.09676,847802.20618768
2015-08-10 00:00,1.09647,1.12136,1.09256,1.11115,884389.875938401
2015-08-17 00:00,1.112,1.13898,1.10176,1.13893,897664.145397186
2015-08-24 00:00,1.13828,1.17146,1.11562,1.11856,1358877.49365547
2015-08-31 00:00,1.11778,1.13324,1.10875,1.11582,1013696.81558835
2015-09-07 00:00,1.11651,1.13498,1.11219,1.13383,952834.594957344
2015-09-14 00:00,1.13332,1.14602,1.12142,1.13029,993842.014988869
2015-09-21 00:00,1.12861,1.13301,1.11053,1.12,983186.494429901
2015-09-28 00:00,1.11906,1.13186,1.11353,1.12151,1087869.72379666
2015-10-05 00:00,1.12238,1.13873,1.11722,1.13593,1003071.36458249
2015-10-12 00:00,1.13653,1.14952,1.13346,1.13512,920661.834920853
2015-10-19 00:00,1.13648,1.13872,1.09968,1.10195,939520.935515948
2015-10-26 00:00,1.10054,1.10958,1.08972,1.10087,971024.665008053
2015-11-02 00:00,1.10365,1.10528,1.07062,1.07435,907946.135342054
2015-11-09 00:00,1.07324,1.08302,1.06746,1.07743,1019802.2851682
2015-11-16 00:00,1.0742,1.07631,1.06173,1.0647,1045545.36555475
2015-11-23 00:00,1.06405,1.06894,1.05663,1.05968,875400.475735471
2015-11-30 00:00,1.05908,1.09815,1.0524,1.08868,1257328.7249948
2015-12-07 00:00,1.08765,1.10429,1.07962,1.09947,1153118.7345998
2015-12-14 00:00,1.09866,1.10599,1.08027,1.08716,1194527.30459707
2015-12-21 00:00,1.08595,1.09843,1.08481,1.09708,635562.237104319
2015-12-28 00:00,1.09556,1.09927,1.08532,1.08608,539480.087218478
