Time,open,high,low,close,volume
2004-02-16 00:00,1.27444,1.2789,1.2715,1.27697,1119951.10273826
2004-02-17 00:00,1.27695,1.28766,1.27549,1.28398,1128467.70215619
2004-02-18 00:00,1.28411,1.29253,1.26587,1.26875,1122238.50247878
2004-02-19 00:00,1.26876,1.27357,1.26527,1.27128,1124082.70258558
2004-02-20 00:00,1.27138,1.27658,1.24942,1.25345,1137911.30205643
2004-02-23 00:00,1.25263,1.25942,1.24509,1.25548,1128701.50267315
2004-02-24 00:00,1.25568,1.2712,1.25213,1.26841,1124730.90243602
2004-02-25 00:00,1.26838,1.2705,1.24726,1.24983,1118406.10267633
2004-02-26 00:00,1.24998,1.25144,1.23841,1.2437,1124020.80242461
2004-02-27 00:00,1.24377,1.25063,1.23732,1.24913,1124830.10229117
2004-03-01 00:00,1.24836,1.25413,1.24228,1.24553,1121298.30270952
2004-03-02 00:00,1.24555,1.24688,1.21944,1.22152,1118957.30253994
2004-03-03 00:00,1.22137,1.2222,1.20556,1.22024,1132378.70285201
2004-03-04 00:00,1.22025,1.22393,1.2135,1.22018,1130932.70235425
2004-03-05 00:00,1.22001,1.24285,1.2175,1.23657,1125097.90260136
2004-03-08 00:00,1.23873,1.2416,1.23369,1.24033,1122390.40276033
2004-03-09 00:00,1.24036,1.24588,1.22729,1.23266,1126749.10263133
2004-03-10 00:00,1.23242,1.23296,1.21962,1.22231,1118389.10247225
2004-03-11 00:00,1.22216,1.23841,1.21627,1.23504,1129471.3025468
2004-03-12 00:00,1.23497,1.23719,1.2172,1.22171,1127349.30239749
2004-03-15 00:00,1.21903,1.23168,1.21829,1.22626,1114509.20239854
2004-03-16 00:00,1.22622,1.23705,1.22309,1.22719,1119941.90244722
2004-03-17 00:00,1.22725,1.22882,1.21742,1.2232,1134048.80209005
2004-03-18 00:00,1.22325,1.24335,1.22196,1.23843,1126683.10258204
2004-03-19 00:00,1.23853,1.24073,1.2255,1.22855,1123704.40229696
2004-03-22 00:00,1.2277,1.23998,1.22206,1.23283,1120839.20261496
2004-03-23 00:00,1.23305,1.23693,1.22643,1.23335,1118497.70243388
2004-03-24 00:00,1.2337,1.23668,1.21146,1.21323,1129875.40246421
2004-03-25 00:00,1.21338,1.21997,1.20975,1.21265,1134152.30230933
2004-03-26 00:00,1.21276,1.22093,1.20743,1.21292,1132721.00249487
2004-03-29 00:00,1.21098,1.21682,1.20578,1.21564,1121211.0025335
2004-03-30 00:00,1.2156,1.22273,1.21484,1.21704,1080810.50252563
2004-03-31 00:00,1.21722,1.23228,1.21682,1.2314,1127729.30262595
2004-04-01 00:00,1.23146,1.23874,1.2255,1.23627,1126671.90248054
2004-04-02 00:00,1.23618,1.23726,1.20982,1.21331,1136507.00255275
2004-04-05 00:00,1.21146,1.21273,1.19818,1.20179,1134604.60203922
2004-04-06 00:00,1.20188,1.2135,1.19812,1.21166,1133822.1026895
2004-04-07 00:00,1.21166,1.21976,1.20489,1.21742,1134067.80248368
2004-04-08 00:00,1.21754,1.22186,1.20584,1.20853,1133015.20285726
2004-04-09 00:00,1.20865,1.21114,1.2062,1.20888,1075048.7022419
2004-04-12 00:00,1.20927,1.20966,1.20505,1.2076,1113207.20253009
2004-04-13 00:00,1.20804,1.20854,1.19031,1.19454,1120032.00284559
2004-04-14 00:00,1.1947,1.19745,1.18691,1.19624,1141884.60246402
2004-04-15 00:00,1.19617,1.19936,1.18925,1.19846,1140707.00232166
2004-04-16 00:00,1.1985,1.20455,1.19225,1.19916,1135078.90252763
2004-04-19 00:00,1.20059,1.20766,1.19996,1.20234,1133050.30240202
2004-04-20 00:00,1.20245,1.20245,1.18408,1.18677,1137242.00256699
2004-04-21 00:00,1.18691,1.19121,1.18154,1.18407,1140244.10251606
2004-04-22 00:00,1.18411,1.19143,1.17774,1.19032,1123185.60230678
2004-04-23 00:00,1.19055,1.19416,1.17954,1.18445,1125948.90236259
2004-04-26 00:00,1.18247,1.1885,1.17583,1.18674,1136635.10287774
2004-04-27 00:00,1.18676,1.19467,1.18316,1.19253,1127432.90246236
2004-04-28 00:00,1.19263,1.19506,1.18216,1.18423,1128572.00209725
2004-04-29 00:00,1.18392,1.19849,1.18042,1.19628,1125179.70245761
2004-04-30 00:00,1.19627,1.20106,1.19195,1.198,1136787.90264803
2004-05-03 00:00,1.1984,1.2002,1.19199,1.19434,1119926.50241131
2004-05-04 00:00,1.19498,1.21183,1.19243,1.20992,1133260.60274911
2004-05-05 00:00,1.2099,1.21796,1.20944,1.2174,1125738.3026914
2004-05-06 00:00,1.21783,1.21783,1.20635,1.20825,1137839.6024735
2004-05-07 00:00,1.2087,1.21333,1.18765,1.18812,1127712.00255001
2004-05-10 00:00,1.18718,1.18953,1.18117,1.18478,1135379.20256346
2004-05-11 00:00,1.18547,1.18896,1.17885,1.18708,1132338.80258846
2004-05-12 00:00,1.18731,1.19415,1.1834,1.18992,1139320.30253851
2004-05-13 00:00,1.19,1.19313,1.17718,1.18227,1135471.10274589
2004-05-14 00:00,1.18203,1.19022,1.17819,1.18855,1139879.70249397
2004-05-17 00:00,1.18902,1.20589,1.18768,1.20271,1126667.80260611
2004-05-18 00:00,1.20288,1.20388,1.19287,1.19523,1143742.20267582
2004-05-19 00:00,1.1953,1.20419,1.19356,1.20101,1133791.60236895
2004-05-20 00:00,1.20122,1.20196,1.18955,1.19652,1132351.10273719
2004-05-21 00:00,1.19647,1.20694,1.1952,1.19831,1129431.90240234
2004-05-24 00:00,1.19887,1.20246,1.19338,1.2005,1137587.00293994
2004-05-25 00:00,1.20048,1.21273,1.19834,1.21075,1127959.90231556
2004-05-26 00:00,1.2112,1.21438,1.20828,1.2102,1125225.40259111
2004-05-27 00:00,1.2108,1.22898,1.20877,1.22632,1145056.30238497
2004-05-28 00:00,1.22624,1.22969,1.22013,1.22148,1125912.2025643
2004-05-31 00:00,1.22374,1.2254,1.21775,1.21884,933131.70231843
2004-06-01 00:00,1.21894,1.22667,1.21553,1.22477,1127452.8025322
2004-06-02 00:00,1.2248,1.23044,1.22045,1.22115,1131742.90236527
2004-06-03 00:00,1.22141,1.22506,1.217,1.22272,1126101.20280802
2004-06-04 00:00,1.22315,1.23007,1.21405,1.22847,1127057.80214638
2004-06-07 00:00,1.22937,1.23386,1.22755,1.232,1141457.8025862
2004-06-08 00:00,1.23204,1.2351,1.22444,1.2265,1123151.20243645
2004-06-09 00:00,1.22684,1.22752,1.20347,1.20469,1131248.90234387
2004-06-10 00:00,1.20488,1.21183,1.20234,1.21065,1121601.9024927
2004-06-11 00:00,1.2109,1.21152,1.19644,1.20068,1131424.20231527
2004-06-14 00:00,1.2003,1.2088,1.19526,1.20561,1137193.10240591
2004-06-15 00:00,1.2058,1.21708,1.20274,1.21614,1133133.40255332
2004-06-16 00:00,1.21648,1.21697,1.198,1.20115,1140508.90254188
2004-06-17 00:00,1.2013,1.20783,1.19912,1.20538,1131377.80237758
2004-06-18 00:00,1.20563,1.21482,1.1973,1.21373,1143110.0022999
2004-06-21 00:00,1.21378,1.21466,1.20772,1.21162,1139721.8023982
2004-06-22 00:00,1.21143,1.21316,1.20662,1.21097,1131798.20265663
2004-06-23 00:00,1.21122,1.21921,1.20637,1.2093,1138279.70245016
2004-06-24 00:00,1.20937,1.21889,1.20398,1.21698,1133087.10246319
2004-06-25 00:00,1.2171,1.21902,1.21074,1.2175,1133127.90260994
2004-06-28 00:00,1.218,1.22283,1.21222,1.21875,1123494.50247931
2004-06-29 00:00,1.21865,1.21931,1.20672,1.2083,1115900.60276997
2004-06-30 00:00,1.20845,1.22041,1.20647,1.21958,1127257.60236436
2004-07-01 00:00,1.22008,1.22088,1.21329,1.21595,1125753.10263848
2004-07-02 00:00,1.21577,1.23281,1.21422,1.23135,1123517.20248318
2004-07-05 00:00,1.23275,1.2336,1.22672,1.22909,1129114.30260211
2004-07-06 00:00,1.22902,1.23298,1.2265,1.22823,1120445.10249913
2004-07-07 00:00,1.22827,1.23893,1.22728,1.23723,1125251.7024253
2004-07-08 00:00,1.23729,1.24057,1.23393,1.23836,1119321.80262166
2004-07-09 00:00,1.23852,1.24239,1.23689,1.24134,1111446.00247991
2004-07-12 00:00,1.2413,1.2436,1.23811,1.24083,1118405.80233842
2004-07-13 00:00,1.24109,1.24159,1.22991,1.23274,1125757.50227225
2004-07-14 00:00,1.23263,1.24221,1.23187,1.23808,1127166.7025075
2004-07-15 00:00,1.2383,1.23892,1.23264,1.23542,1124214.00265497
2004-07-16 00:00,1.23575,1.2459,1.23283,1.24548,1118047.40234941
2004-07-19 00:00,1.24482,1.2462,1.23985,1.24442,1127247.00218624
2004-07-20 00:00,1.24423,1.24551,1.22995,1.2333,1128873.40265054
2004-07-21 00:00,1.23294,1.23505,1.22105,1.22614,1128359.70251417
2004-07-22 00:00,1.22577,1.2293,1.22296,1.22567,1133859.7022773
2004-07-23 00:00,1.22553,1.22677,1.20871,1.20927,1133670.30231249
2004-07-26 00:00,1.21002,1.21705,1.20871,1.21432,1119667.90251851
2004-07-27 00:00,1.21433,1.21902,1.20347,1.2059,1126674.3023001
2004-07-28 00:00,1.20583,1.20795,1.19982,1.20547,1125540.60255468
2004-07-29 00:00,1.20578,1.20947,1.19923,1.20464,1124294.60218108
2004-07-30 00:00,1.20443,1.212,1.20011,1.20195,1126522.70242256
2004-08-02 00:00,1.20239,1.20934,1.20197,1.20247,1130680.10238522
2004-08-03 00:00,1.20258,1.20766,1.19957,1.20623,1126127.50263852
2004-08-04 00:00,1.20596,1.20671,1.19709,1.20532,1121726.50264204
2004-08-05 00:00,1.2054,1.20741,1.20207,1.2054,1119749.70250499
2004-08-06 00:00,1.2059,1.22911,1.20442,1.22814,1131296.10212308
2004-08-09 00:00,1.22875,1.22901,1.22455,1.22705,1121075.10245448
2004-08-10 00:00,1.22722,1.23191,1.22252,1.22368,1111708.80261821
2004-08-11 00:00,1.22375,1.22511,1.21947,1.22183,1124046.20242566
2004-08-12 00:00,1.22172,1.22958,1.22144,1.22519,1115552.30240285
2004-08-13 00:00,1.22548,1.23764,1.21763,1.23734,1127928.40241688
2004-08-16 00:00,1.23738,1.23841,1.23166,1.23621,1120555.70255321
2004-08-17 00:00,1.23634,1.23862,1.23111,1.23568,1126478.70237124
2004-08-18 00:00,1.2359,1.23658,1.22865,1.23362,1116661.00224644
2004-08-19 00:00,1.23351,1.23791,1.23257,1.23644,1122889.30235296
2004-08-20 00:00,1.23662,1.23817,1.22801,1.23183,1133155.60230076
2004-08-23 00:00,1.23158,1.23241,1.21316,1.21429,1133922.90245068
2004-08-24 00:00,1.2145,1.21669,1.20594,1.20796,1122055.10244048
2004-08-25 00:00,1.20812,1.2116,1.20519,1.20819,1120092.50247616
2004-08-26 00:00,1.20837,1.21167,1.20465,1.21024,1129189.90247512
2004-08-27 00:00,1.21023,1.21349,1.20029,1.20104,1114442.90206844
2004-08-30 00:00,1.20131,1.20685,1.1986,1.20475,1124235.60239637
2004-08-31 00:00,1.2049,1.21946,1.20393,1.21834,1117958.9022724
2004-09-01 00:00,1.21855,1.22208,1.21466,1.21878,1107602.30240345
2004-09-02 00:00,1.21892,1.22009,1.21408,1.21742,1129346.0024299
2004-09-03 00:00,1.21772,1.21931,1.20414,1.20588,1119026.10241514
2004-09-06 00:00,1.20628,1.20802,1.20459,1.20638,1110790.20229131
2004-09-07 00:00,1.20658,1.21119,1.20518,1.2107,1115630.70243096
2004-09-08 00:00,1.21132,1.21929,1.20256,1.21835,1111323.70245683
2004-09-09 00:00,1.21809,1.2214,1.21587,1.22133,1118084.40225512
2004-09-10 00:00,1.22137,1.23084,1.21984,1.22602,1109251.90220582
2004-09-13 00:00,1.2264,1.22875,1.22225,1.22595,1113218.90249246
2004-09-14 00:00,1.22638,1.22948,1.22249,1.22522,1108218.3024224
2004-09-15 00:00,1.22528,1.2261,1.21337,1.21502,1115224.90266728
2004-09-16 00:00,1.2153,1.21981,1.212,1.21817,1114838.50250095
